Id,Source,Translation,Comment
JWK-GameSetting-Gameplay-EnemyLootBalancing-Description,"Dynamically adjusts loot found on killed enemies, making scavenging for items more diverse and sustained use of enemy weapons more challenging. Disable if you want abundance of enemy equipment.",倒した敵が持つ戦利品を動的に調整し、入手できるアイテムに幅を持たせる一方、敵の武器を使い続けにくくします。敵装備を豊富に入手したい場合は無効にしてください。,
JWK-GameSetting-Gameplay-EpiSelfRevive,Epinephrine self-revive,エピネフリンの自己蘇生,
JWK-GameSetting-Gameplay-EpiSelfRevive-Description,Can the epinephrine be self-administered by a downed player.,行動不能中のプレイヤーがエピネフリンを自己投与できるかどうか。,
JWK-GameSetting-Gameplay-EpiWithstandTime,Withstand time,持ちこたえる時間,
JWK-GameSetting-Gameplay-EpiWithstandTime-Description,How long does the player have to withstand in the downed state in order to self-administer epinephrine.,エピネフリンを自己投与できるようになるまで、行動不能状態で持ちこたえる時間。,
JWK-GameSetting-Gameplay-Heat-Description,How long does it take to lose maximum heat level (wanted state).,手配度が最大値から0になり、指名手配が解除されるまでの時間。,
JWK-GameSetting-Gameplay-InfiniteInventory-Description,"Automatically resupplies AI units with ammunition and consumable items as they are used. Enable for longer and more intense firefights, disable if you use other mods that enable AI to resupply autonomously.",AIユニットが弾薬や消耗品を使うと自動補給します。銃撃戦を長く激しくしたい場合に有効にしてください。AIが自律的に補給する別のMODを使用する場合は無効にしてください。,
JWK-GameSetting-Gameplay-InfiniteInventoryEnemy,Infinite inventory (enemy AI),インベントリ無制限（敵AI）,
JWK-GameSetting-Gameplay-InfiniteInventoryFriendly,Infinite inventory (friendly AI),インベントリ無制限（友軍AI）,
JWK-GameSetting-Gameplay-LockBoxes,Allow storage locking,保管箱のロックを許可,
JWK-GameSetting-Gameplay-LockBoxes-Description,"Only relevant in multiplayer. If turned off, any already locked player containers will become accessible, but the ownership data is not cleared, and the setting may be reverted.",マルチプレイでのみ有効です。無効にするとロック済みのプレイヤー用コンテナにもアクセスできますが、所有権データは消去されないため、設定が元に戻る場合があります。,
JWK-GameSetting-Gameplay-LockVics,Allow vehicle locking,車両のロックを許可する,
JWK-GameSetting-Gameplay-LockVics-Description,"Only relevant in multiplayer. If turned off, any already locked vehicles will become accessible, but the ownership data is not cleared, and the setting may be reverted.",マルチプレイヤーでのみ関連します。オフにすると、すでにロックされている車両にアクセスできるようになりますが、所有権データはクリアされず、設定が元に戻る可能性があります。,
JWK-GameSetting-Gameplay-MedicalSystem,Medical system,医療システム,
JWK-GameSetting-Gameplay-MeleeBloodChance,Melee blood chance,近接攻撃時の血痕付着率,
JWK-GameSetting-Gameplay-MeleeBloodChance-Description,Chances for the player clothing to get bloodied when performing melee attacks.,近接攻撃時にプレイヤーの衣服へ血痕が付く確率。,
JWK-GameSetting-Gameplay-NudismIllegal,Nudity is illegal,裸を違法扱い,
JWK-GameSetting-Gameplay-NudismIllegal-Description,"Enable to treat players who are missing shirts, pants or shoes as combatants.",シャツ、ズボン、靴のいずれかを身につけていないプレイヤーを戦闘員として扱います。,
JWK-GameSetting-Gameplay-Resting,Resting,休息,
JWK-GameSetting-Gameplay-RestingHeals,Resting heals,休息で回復,
JWK-GameSetting-Gameplay-RestingRunsEconomy,Resting runs economy,休息中も経済を進行,
JWK-GameSetting-Gameplay-RestingRunsEconomy-Description,"Select to enable factory production, ports and fuel stations resupplying, supporters income and other economy aspects to be processed during resting (time skip).",休息による時間経過中も、工場の生産、港やガソリンスタンドの補充、支持者からの収入などを処理します。,
JWK-GameSetting-Gameplay-VehicleHeatTime,Vehicle heat cooldown,車両手配度の解除時間,
JWK-GameSetting-General,General,一般,
JWK-GameSetting-HNM-CapHostiles,Cap hostiles,敵対住民数を制限,
JWK-GameSetting-HNM-CapHostiles-Description,"If enabled, only non-supporters can turn into hostiles. This reduces the possibility of losing support due to player actions.",有効にすると、非支持者だけが敵対住民になります。プレイヤーの行動によって支持者を失う可能性を抑えます。,
JWK-GameSetting-HNM-HostilesModifiers,Hostiles modifiers strength,敵対化補正の強さ,
JWK-GameSetting-HNM-Modifiers-Description,"Adjusts the impact of this modifier type. Set to 0 to disable the modifier entirely. Use with caution, as this can easily break the balance of the game.",この種類の補正が与える影響を調整します。0で完全に無効になります。ゲームバランスを崩しやすいため注意してください。,
JWK-GameSetting-HNM-PunishOtherCivDeaths,Civilian deaths cause hostility,民間人の死亡で敵対度上昇,
JWK-GameSetting-HNM-PunishOtherCivDeaths-Description,Enable to add negative modifiers for any civilian deaths unrelated to players' activity.,プレイヤーの行動とは無関係に民間人が死亡した場合も、マイナス補正を追加します。,
JWK-GameSetting-HNM-PunishPlayerCivKills,Killing civilians causes hostility,民間人殺害で敵対度上昇,
JWK-GameSetting-HNM-PunishPlayerCivKills-Description,Enable to add negative modifiers for civilian deaths caused by players.,プレイヤーが民間人を死亡させた場合にマイナス補正を追加します。,
JWK-GameSetting-HNM-SupportersModifiers,Supporters modifiers strength,支持獲得補正の強さ,
JWK-GameSetting-HNM-ThreatModifiers,Threat modifiers strength,脅威度補正の強さ,
JWK-GameSetting-HUD-CallToActions,Show context prompts,コンテキストプロンプトを表示,
JWK-GameSetting-HUD-CallToActions-Description,Context prompts are hints displayed in the lower part of the screen when a contextual action is available in the Freedom Fighters radial menu. Do not disable unless you and everyone on your server are veteran FF players.,Freedom Fightersのラジアルメニューで状況に応じたアクションを利用できるとき、画面下部にヒントを表示します。サーバー内の全員が熟練者でない限り、無効にしないでください。,
JWK-GameSetting-HUD-CharacterHeatStatus,Character heat indicator,手配度インジケーター,
JWK-GameSetting-HUD-CombatantStatus,Combatant appearance indicator,戦闘員判定表示,
JWK-GameSetting-HUD-DetectionStatus,Detection indicator,検出インジケーター,
JWK-GameSetting-HUD-IllegalAreaStatus,Illegal area indicator,違法エリアインジケーター,
JWK-GameSetting-HUD-UndercoverStatus,Undercover state indicator,潜入状態インジケーター,
JWK-GameSetting-HUD-VehicleHeatStatus,Vehicle heat indicator,車両手配度インジケーター,
JWK-GameSetting-HUD-VisibilityStatus,Visibility indicator,可視性インジケーター,
JWK-GameSetting-Misc,Misc.,その他,
JWK-GameSetting-Misc-AmbientTrafficIntensity,Ambient traffic intensity,一般車両の交通量,
JWK-GameSetting-Misc-AmbientTrafficIntensity-Description,"Determines the amount of civilian road traffic in the world. Leave at the default value to use the one defined by the scenario author. 0% means the lowest intensity, not a complete absence of traffic.",民間車両の交通量を設定します。シナリオ作成者が指定した値を使う場合はデフォルトのままにしてください。0%でも交通量はゼロにならず、最低量になります。,
JWK-GameSetting-Misc-AntiGriefer,Anti-griefing,アンチグリーフィング,
JWK-GameSetting-Misc-AntiHonker,Disable AI car horns,AI車両のクラクションを無効化,
JWK-GameSetting-Misc-AntiHonker-Description,"Disables the horn sound for cars controlled by AI drivers. This suppresses only the sound, not the underlying logic, so pedestrians will still get out of the way.",AIが運転する車両のクラクション音だけを無効にします。回避行動の処理は残るため、歩行者は引き続き道を空けます。,
JWK-GameSetting-Misc-GarageRetrievalMinDist,Min. garage retrieval distance,ガレージ回収の最小距離,
JWK-GameSetting-Misc-GrieferScore-Description,"Determines how inflicting damage on and killing characters of this type increases the player's griefer score. After reaching a certain threshold, the player will be punished for further attacks. Set to 0 to disable.",この種類のキャラクターへの攻撃や殺害によって、グリーファースコアがどれだけ増えるかを決めます。一定値を超えると、さらに攻撃した際に処罰されます。0で無効になります。,
JWK-GameSetting-Misc-GrieferScoreCivs,Civilian attacks impact,民間人への攻撃の影響,
